rows,50
columns,6
x1,x2,x3,x4,x5,F3
-1,-1,1,5,5,0.20408163265306123
3,3,3,5,-5,0.136986301369863
-5,0,5,-1,-1,0.08771929824561403
0,1,1,1,3,0.38461538461538464
-3,-5,0,5,-3,0.06493506493506493
-5,2,4,-3,-2,0.07575757575757576
-5,-1,-3,-5,0,0.05154639175257732
-2,1,-1,-1,-3,0.09803921568627451
1,-4,-1,5,3,0.1282051282051282
5,1,-4,4,5,0.14925373134328357
-3,3,0,-1,-5,0.07692307692307693
-1,0,-2,4,0,0.15384615384615385
2,-1,-2,2,5,0.19230769230769232
-3,2,-2,-4,-5,0.05555555555555555
0,-5,0,-5,-3,0.053475935828877004
-1,0,-2,2,-3,0.10869565217391304
2,-3,3,4,-5,0.09345794392523364
-4,-2,-4,1,-1,0.06756756756756757
4,2,5,0,-5,0.11904761904761904
-5,4,3,5,-3,0.09090909090909091
-3,-4,-2,2,-3,0.06578947368421052
4,5,1,-1,-4,0.12658227848101267
5,2,3,-1,-2,0.19607843137254902
-2,2,-4,1,-2,0.09174311926605505
5,5,-2,4,5,0.23255813953488372
3,5,4,-3,3,0.21739130434782608
5,-3,-1,0,-3,0.09433962264150944
2,-2,-1,1,5,0.18181818181818182
3,2,-2,2,0,0.24390243902439024
-5,-5,0,4,4,0.06944444444444445
1,-5,-1,1,4,0.10638297872340426
0,-2,0,-3,2,0.11764705882352941
-4,-3,2,4,-5,0.0641025641025641
-2,0,2,-3,-4,0.08
1,-1,-3,-4,-5,0.05747126436781609
4,2,0,-1,3,0.3125
-2,1,-2,0,3,0.14705882352941177
1,-1,-3,1,0,0.13513513513513514
-4,2,1,1,-5,0.07874015748031496
-3,0,-2,-4,-2,0.06711409395973154
3,1,0,-5,3,0.12195121951219512
-1,-5,-5,-1,3,0.06060606060606061
-4,2,-1,-4,-3,0.0641025641025641
-3,2,-3,4,-3,0.08695652173913043
-3,3,-3,2,4,0.12658227848101267
-3,3,5,-3,-4,0.07692307692307693
0,-3,-1,5,-1,0.11627906976744186
-1,-4,3,2,1,0.13333333333333333
-2,4,3,-1,-1,0.15873015873015872
-1,-2,3,5,-4,0.10101010101010101
